Data;Produto;Quantidade;Valor;Região
26/06/2024;Borracha;97;119.68;Ceará
26/06/2024;Lápis;95;137.96;Rio Grande do Norte
27/06/2024;Caneta;61;96.3;Maranhão
27/06/2024;Lápis;53;42.83;Sergipe
27/06/2024;Régua;20;158.37;Paraíba
27/06/2024;Régua;80;132.62;São Paulo
27/06/2024;Marcador;36;120.34;Rondônia
28/06/2024;Caderno;8;33.73;Sergipe
28/06/2024;Lápis;94;105.58;Roraima
28/06/2024;Lápis;53;12.95;Espírito Santo
28/06/2024;Estojo;50;38.78;Tocantins
28/06/2024;Estojo;76;129.44;Pernambuco
28/06/2024;Caderno;18;77.83;Roraima
28/06/2024;Estojo;20;47.01;Pernambuco
29/06/2024;Marcador;90;62.19;Tocantins
29/06/2024;Estojo;54;134.67;Piauí
29/06/2024;Agenda;100;23.96;Bahia
29/06/2024;Caneta;40;124.27;Tocantins
29/06/2024;Régua;20;64.81;Roraima
30/06/2024;Caneta;46;73.68;Amapá
30/06/2024;Régua;19;61.74;Espírito Santo
30/06/2024;Caderno;45;96.79;Alagoas
30/06/2024;Caderno;92;150.42;Rio Grande do Norte
30/06/2024;Lápis;58;114.63;Bahia
01/07/2024;Lápis;18;176.21;Paraná
01/07/2024;Caderno;63;191.42;Santa Catarina
01/07/2024;Borracha;80;79.8;Maranhão
01/07/2024;Lápis;84;53.27;Acre
01/07/2024;Régua;52;86.49;Paraná
02/07/2024;Lápis;10;51.51;Mato Grosso
02/07/2024;Agenda;48;152.14;Acre
02/07/2024;Régua;82;167.89;Mato Grosso
02/07/2024;Borracha;26;72.98;Roraima
02/07/2024;Caderno;47;103.36;Minas Gerais
02/07/2024;Borracha;74;120.33;Rondônia
02/07/2024;Borracha;26;16.75;Alagoas
03/07/2024;Caneta;94;109.35;Sergipe
03/07/2024;Estojo;56;45.12;Sergipe
03/07/2024;Marcador;69;47.04;Sergipe
03/07/2024;Marcador;94;81.61;Piauí
03/07/2024;Caderno;40;46.92;Acre
03/07/2024;Estojo;10;58.43;Mato Grosso
03/07/2024;Agenda;42;93.66;Rio Grande do Norte
03/07/2024;Lápis;58;161.51;Rio Grande do Sul
03/07/2024;Borracha;85;35.6;Distrito Federal
03/07/2024;Caderno;68;13.91;Rio de Janeiro
03/07/2024;Caderno;15;31.86;Roraima
03/07/2024;Lápis;81;18.78;Amapá
03/07/2024;Estojo;45;98.23;Paraíba
03/07/2024;Caneta;53;25.89;Pará
03/07/2024;Caderno;29;75.25;Rio de Janeiro
04/07/2024;Lápis;43;89.9;Mato Grosso
04/07/2024;Agenda;44;179.26;Pernambuco
04/07/2024;Agenda;76;86.13;Amapá
04/07/2024;Régua;70;69.11;Rio de Janeiro
04/07/2024;Estojo;56;134.57;Minas Gerais
04/07/2024;Marcador;12;113.47;Tocantins
04/07/2024;Borracha;37;185.34;Pernambuco
04/07/2024;Estojo;39;22.34;Bahia
04/07/2024;Caneta;97;68.7;Espírito Santo
04/07/2024;Régua;30;166.31;Rio Grande do Sul
04/07/2024;Caderno;44;38.51;Distrito Federal
04/07/2024;Régua;44;40.64;Rio de Janeiro
04/07/2024;Régua;25;151.29;Amapá
05/07/2024;Marcador;91;145.39;Goiás
05/07/2024;Caneta;87;89.29;Rio Grande do Sul
05/07/2024;Borracha;32;113.29;Rio Grande do Sul
05/07/2024;Caderno;84;32.55;Roraima
05/07/2024;Régua;88;192.84;Tocantins
05/07/2024;Lápis;13;168.77;Rio Grande do Sul
05/07/2024;Lápis;35;173.24;Pernambuco
05/07/2024;Caderno;69;73.44;Espírito Santo
05/07/2024;Agenda;69;148.53;Goiás
06/07/2024;Agenda;47;81.1;Rio de Janeiro
06/07/2024;Borracha;100;62.58;Rio Grande do Norte
06/07/2024;Caneta;55;100.26;Mato Grosso do Sul
06/07/2024;Marcador;90;155.6;Amapá
06/07/2024;Agenda;69;195.2;Distrito Federal
06/07/2024;Agenda;62;95.39;Distrito Federal
06/07/2024;Estojo;34;107.69;Piauí
06/07/2024;Lápis;80;79.11;Distrito Federal
06/07/2024;Régua;8;25.81;Alagoas
06/07/2024;Marcador;20;87.47;Maranhão
06/07/2024;Marcador;8;192.81;Roraima
06/07/2024;Borracha;41;114.07;Rondônia
06/07/2024;Régua;91;67.88;Sergipe
07/07/2024;Estojo;13;45.48;Maranhão
07/07/2024;Régua;17;83.5;Rio Grande do Sul
07/07/2024;Caderno;56;11.25;Pará
07/07/2024;Lápis;20;70.86;Alagoas
07/07/2024;Caneta;85;173.93;Espírito Santo
07/07/2024;Estojo;71;57.79;Distrito Federal
08/07/2024;Agenda;32;124.25;Tocantins
08/07/2024;Caderno;33;59.16;Pernambuco
08/07/2024;Agenda;72;152.93;Pernambuco
08/07/2024;Borracha;7;12.88;Rondônia
08/07/2024;Caderno;92;117.55;Mato Grosso do Sul
08/07/2024;Caderno;9;87.66;Minas Gerais
08/07/2024;Lápis;85;196.32;Santa Catarina
09/07/2024;Borracha;50;176.25;Pará
09/07/2024;Agenda;67;28.31;Distrito Federal
09/07/2024;Estojo;22;191.21;Pernambuco
09/07/2024;Caderno;97;185.58;Amazonas
09/07/2024;Régua;20;130.13;Bahia
09/07/2024;Marcador;76;170.59;Rio Grande do Sul
09/07/2024;Caneta;87;31.51;Sergipe
09/07/2024;Agenda;71;93.17;Amapá
09/07/2024;Caneta;4;110.32;Goiás
09/07/2024;Caneta;91;109.73;Minas Gerais
09/07/2024;Régua;13;79.48;Ceará
09/07/2024;Régua;8;20.32;Pernambuco
09/07/2024;Marcador;63;184.13;Amazonas
09/07/2024;Caderno;58;111.7;Roraima
09/07/2024;Agenda;33;7.64;Maranhão
10/07/2024;Caderno;92;75.84;Roraima
10/07/2024;Régua;27;43.03;Mato Grosso do Sul
10/07/2024;Agenda;34;21.04;Rio Grande do Sul
10/07/2024;Estojo;34;109.37;Roraima
10/07/2024;Borracha;90;15.67;Distrito Federal
10/07/2024;Caderno;2;175.79;Pernambuco
10/07/2024;Borracha;22;136.53;Espírito Santo
10/07/2024;Lápis;58;132.46;Pará
10/07/2024;Borracha;13;31.34;Alagoas
10/07/2024;Lápis;22;145.4;Paraíba
10/07/2024;Borracha;77;29.3;Goiás
10/07/2024;Marcador;95;32.42;Espírito Santo
10/07/2024;Marcador;63;153.4;Ceará
10/07/2024;Caderno;63;156.6;Piauí
10/07/2024;Régua;97;34.12;Mato Grosso
11/07/2024;Caderno;23;159.94;Mato Grosso
11/07/2024;Régua;88;187.43;Paraíba
11/07/2024;Borracha;86;158.96;Maranhão
11/07/2024;Régua;3;162.36;Roraima
11/07/2024;Caderno;86;47.77;Goiás
11/07/2024;Lápis;72;100.7;Amapá
11/07/2024;Marcador;71;64.15;Distrito Federal
11/07/2024;Régua;4;120.28;Amazonas
11/07/2024;Lápis;58;9.02;Paraná
11/07/2024;Marcador;72;75.14;Amazonas
12/07/2024;Agenda;94;138.4;São Paulo
12/07/2024;Régua;69;47.12;Sergipe
12/07/2024;Caderno;13;91.28;São Paulo
12/07/2024;Caneta;22;173.78;Rio Grande do Norte
12/07/2024;Régua;15;22.06;Acre
12/07/2024;Caneta;92;106.48;Pará
12/07/2024;Agenda;8;178.81;Mato Grosso
12/07/2024;Lápis;22;79.09;Tocantins
13/07/2024;Régua;93;197.25;Santa Catarina
13/07/2024;Marcador;11;156.31;Rio Grande do Norte
13/07/2024;Caderno;79;199.56;Santa Catarina
13/07/2024;Régua;100;9.77;Pará
13/07/2024;Estojo;19;71.91;Ceará
13/07/2024;Estojo;90;184.93;Paraná
13/07/2024;Caderno;24;185.38;Alagoas
13/07/2024;Estojo;68;40.87;Espírito Santo
13/07/2024;Caderno;94;107.07;Distrito Federal
13/07/2024;Estojo;55;152.36;Minas Gerais
13/07/2024;Caderno;86;130.18;Paraná
13/07/2024;Agenda;11;195.31;Distrito Federal
13/07/2024;Lápis;52;172.06;Paraíba
14/07/2024;Borracha;9;23.06;Mato Grosso do Sul
14/07/2024;Régua;37;82.1;Alagoas
14/07/2024;Marcador;97;28.47;Mato Grosso
14/07/2024;Régua;43;122.61;Mato Grosso do Sul
14/07/2024;Agenda;40;52.18;Alagoas
14/07/2024;Caneta;37;49.1;Tocantins
15/07/2024;Régua;55;49.57;Paraíba
15/07/2024;Caderno;83;5.15;Rio Grande do Norte
15/07/2024;Lápis;86;163.36;Sergipe
15/07/2024;Caderno;66;183.08;Pará
15/07/2024;Agenda;19;74.19;Espírito Santo
15/07/2024;Caneta;5;166.04;Bahia
15/07/2024;Caneta;8;141.48;Rio Grande do Sul
15/07/2024;Marcador;80;53.83;Espírito Santo
15/07/2024;Lápis;89;141.71;Espírito Santo
16/07/2024;Lápis;73;68.95;Roraima
16/07/2024;Estojo;82;81.49;Mato Grosso
16/07/2024;Borracha;88;20.23;São Paulo
16/07/2024;Caneta;14;164.43;Goiás
16/07/2024;Lápis;63;140.49;Sergipe
16/07/2024;Lápis;30;141.06;Rondônia
16/07/2024;Marcador;93;93.36;Pernambuco
16/07/2024;Agenda;89;27.41;Pará
16/07/2024;Marcador;40;115.44;Maranhão
16/07/2024;Borracha;63;79.53;Espírito Santo
16/07/2024;Caderno;92;32.23;Acre
16/07/2024;Agenda;7;143.12;Sergipe
17/07/2024;Régua;88;94.85;Roraima
17/07/2024;Estojo;21;57.69;Pernambuco
17/07/2024;Agenda;47;53.19;Sergipe
17/07/2024;Borracha;99;149.5;Paraná
17/07/2024;Régua;46;66.43;Acre
17/07/2024;Régua;15;191.39;Rio de Janeiro
17/07/2024;Régua;63;117.58;Piauí
17/07/2024;Estojo;86;20.6;Rio Grande do Sul
17/07/2024;Lápis;90;153.63;Rio Grande do Sul
17/07/2024;Caderno;55;21.36;Rio Grande do Sul
17/07/2024;Borracha;54;14.27;Goiás
18/07/2024;Agenda;24;152.18;Rio Grande do Sul
18/07/2024;Régua;36;104.61;Piauí
18/07/2024;Régua;96;88.34;Sergipe
18/07/2024;Borracha;99;53.36;Roraima
18/07/2024;Agenda;13;184.09;Rondônia
18/07/2024;Lápis;100;158.09;Rio de Janeiro
18/07/2024;Estojo;64;77.4;Roraima
18/07/2024;Estojo;97;72.29;Pará
18/07/2024;Caneta;21;80.37;Santa Catarina
19/07/2024;Régua;19;40.27;Distrito Federal
19/07/2024;Borracha;94;33.87;Santa Catarina
19/07/2024;Lápis;78;80.5;Acre
19/07/2024;Caneta;49;97.08;Piauí
19/07/2024;Caneta;71;157.95;Rio Grande do Norte
19/07/2024;Caderno;56;142.07;Mato Grosso
19/07/2024;Caderno;84;173.41;Rio de Janeiro
19/07/2024;Régua;95;183.48;Rio de Janeiro
19/07/2024;Lápis;50;8.12;Sergipe
19/07/2024;Régua;80;170.14;Pará
20/07/2024;Estojo;52;67.38;Espírito Santo
20/07/2024;Caneta;30;125.16;Minas Gerais
20/07/2024;Caneta;49;108.18;Rondônia
20/07/2024;Agenda;67;44.71;Minas Gerais
20/07/2024;Marcador;37;189.31;Maranhão
20/07/2024;Borracha;81;21.68;Tocantins
20/07/2024;Lápis;73;72.92;Amapá
21/07/2024;Caderno;36;167.59;Paraná
21/07/2024;Agenda;13;35.2;Rio de Janeiro
21/07/2024;Caderno;6;125.7;Tocantins
21/07/2024;Borracha;6;35.2;Mato Grosso
21/07/2024;Marcador;82;36.78;Pará
22/07/2024;Borracha;14;86.55;Bahia
22/07/2024;Borracha;17;101.48;Pernambuco
22/07/2024;Estojo;57;99.4;Amapá
22/07/2024;Agenda;14;198.51;Sergipe
22/07/2024;Estojo;5;64.02;São Paulo
22/07/2024;Borracha;79;194.68;Tocantins
22/07/2024;Borracha;12;150.77;Acre
22/07/2024;Régua;30;65.02;Rondônia
23/07/2024;Estojo;73;52.23;Paraná
23/07/2024;Caderno;75;89.95;São Paulo
23/07/2024;Estojo;87;118.86;Espírito Santo
23/07/2024;Caneta;18;106.7;Goiás
23/07/2024;Régua;42;8.44;Espírito Santo
23/07/2024;Caneta;87;94.25;Piauí
23/07/2024;Agenda;42;56.49;Acre
24/07/2024;Estojo;92;11.13;Rondônia
24/07/2024;Borracha;39;54.4;Rio de Janeiro
24/07/2024;Agenda;22;84.28;Rondônia
24/07/2024;Lápis;76;42.58;Bahia
24/07/2024;Agenda;66;56.64;Goiás
24/07/2024;Agenda;39;137.28;Tocantins
25/07/2024;Estojo;87;194.66;Rio de Janeiro
25/07/2024;Borracha;68;144.77;Mato Grosso do Sul
25/07/2024;Caderno;100;103.95;Alagoas
25/07/2024;Régua;32;155.45;Rio de Janeiro
25/07/2024;Marcador;10;93.66;Espírito Santo
26/07/2024;Borracha;18;82.09;Ceará
26/07/2024;Régua;69;40.77;Piauí
26/07/2024;Lápis;44;119.66;Rio de Janeiro
26/07/2024;Régua;23;44.17;Paraíba
26/07/2024;Régua;52;112.79;Minas Gerais
26/07/2024;Estojo;96;118.54;Rio de Janeiro
26/07/2024;Régua;100;135.5;Acre
26/07/2024;Lápis;91;46.4;Espírito Santo
27/07/2024;Caderno;97;198.28;Minas Gerais
27/07/2024;Borracha;95;35.69;Pernambuco
27/07/2024;Marcador;96;123.62;Amapá
27/07/2024;Régua;16;180.17;Santa Catarina
27/07/2024;Borracha;91;22.65;Alagoas
27/07/2024;Agenda;39;25.55;Pará
27/07/2024;Marcador;56;154.11;Acre
27/07/2024;Agenda;6;169.12;Roraima
27/07/2024;Borracha;50;80.31;Rio Grande do Sul
27/07/2024;Marcador;97;52.31;Tocantins
27/07/2024;Agenda;35;52.29;Paraíba
27/07/2024;Agenda;59;31.07;Rondônia
27/07/2024;Caneta;26;93.18;Paraná
27/07/2024;Lápis;86;170.4;Rio Grande do Norte
28/07/2024;Lápis;82;90.92;Alagoas
28/07/2024;Caneta;96;73.8;Acre
28/07/2024;Marcador;97;71.52;Mato Grosso
28/07/2024;Borracha;51;163.88;Santa Catarina
28/07/2024;Régua;45;109.35;Rondônia
28/07/2024;Lápis;52;149.34;Rondônia
28/07/2024;Régua;29;167.65;Rondônia
28/07/2024;Borracha;77;145.47;Mato Grosso do Sul
28/07/2024;Caneta;28;74.65;Paraíba
28/07/2024;Caderno;60;192.56;Rio de Janeiro
28/07/2024;Marcador;11;132.55;Rio de Janeiro
28/07/2024;Caneta;27;113.3;Acre
29/07/2024;Marcador;72;150.98;Rio Grande do Norte
29/07/2024;Agenda;2;55.58;Alagoas
29/07/2024;Marcador;63;157.59;Sergipe
29/07/2024;Marcador;77;62.25;Paraná
29/07/2024;Régua;86;183.9;Pará
30/07/2024;Lápis;29;12.52;Ceará
30/07/2024;Borracha;68;8.63;São Paulo
30/07/2024;Agenda;74;139.48;Rio de Janeiro
30/07/2024;Estojo;13;16.43;Sergipe
30/07/2024;Borracha;65;145.91;Pará
30/07/2024;Marcador;9;77.04;Maranhão
30/07/2024;Marcador;78;8.36;Mato Grosso
31/07/2024;Régua;67;132.75;Pará
31/07/2024;Régua;86;68.72;Amazonas
31/07/2024;Lápis;77;173.23;Ceará
31/07/2024;Agenda;28;136.58;Paraíba
31/07/2024;Caneta;34;154.07;Amapá
31/07/2024;Estojo;70;133.16;Tocantins
31/07/2024;Agenda;76;37.14;Maranhão
31/07/2024;Marcador;92;138.7;Rondônia
01/08/2024;Borracha;24;123.59;Rondônia
01/08/2024;Régua;53;102;Pará
01/08/2024;Marcador;37;161.96;Distrito Federal
01/08/2024;Estojo;39;105.95;Rio Grande do Sul
01/08/2024;Caneta;91;133.9;Pará
01/08/2024;Marcador;81;37.89;Mato Grosso do Sul
01/08/2024;Estojo;64;105.48;Paraná
01/08/2024;Caneta;40;118.37;Mato Grosso do Sul
01/08/2024;Caneta;7;16.92;Goiás
01/08/2024;Estojo;13;122.18;Mato Grosso
01/08/2024;Borracha;16;56.09;Sergipe
01/08/2024;Caneta;13;109.06;Rondônia
01/08/2024;Marcador;70;105.55;Rio Grande do Sul
01/08/2024;Marcador;76;153.49;Rio Grande do Norte
01/08/2024;Estojo;79;141.88;Santa Catarina
02/08/2024;Régua;10;95.47;Pernambuco
02/08/2024;Lápis;93;86.8;Rio de Janeiro
02/08/2024;Régua;10;66.43;Paraná
02/08/2024;Lápis;52;101.22;Minas Gerais
02/08/2024;Lápis;5;64.97;Piauí
02/08/2024;Régua;15;69.04;Goiás
02/08/2024;Marcador;41;106.41;Ceará
02/08/2024;Borracha;11;52.29;Rio Grande do Sul
02/08/2024;Caderno;62;5.17;Tocantins
02/08/2024;Borracha;100;74.23;Pernambuco
02/08/2024;Régua;67;184.42;Pará
03/08/2024;Lápis;11;69.83;Espírito Santo
03/08/2024;Caneta;68;12.97;Pernambuco
03/08/2024;Estojo;91;29.46;Distrito Federal
03/08/2024;Lápis;53;132.69;Pará
03/08/2024;Régua;56;14.95;Amazonas
03/08/2024;Borracha;93;31.83;Ceará
03/08/2024;Caneta;10;96.88;Minas Gerais
03/08/2024;Régua;37;58.02;Distrito Federal
03/08/2024;Marcador;94;124.18;Maranhão
03/08/2024;Estojo;5;71.69;Rio Grande do Sul
03/08/2024;Borracha;30;99.41;Goiás
03/08/2024;Lápis;27;124.48;Santa Catarina
03/08/2024;Caneta;57;57.32;Amazonas
03/08/2024;Marcador;48;183.06;Piauí
04/08/2024;Régua;67;120.43;Bahia
04/08/2024;Borracha;80;194.78;Ceará
04/08/2024;Caderno;83;23.71;Espírito Santo
04/08/2024;Borracha;4;156.82;Pará
04/08/2024;Lápis;74;103.02;Amazonas
04/08/2024;Caderno;31;179.18;Sergipe
04/08/2024;Estojo;64;132.64;Paraíba
05/08/2024;Régua;65;188.52;Pará
05/08/2024;Marcador;57;144.35;Minas Gerais
05/08/2024;Lápis;77;199.53;Mato Grosso
05/08/2024;Estojo;86;189.99;Paraná
05/08/2024;Marcador;67;175.43;Tocantins
05/08/2024;Lápis;26;116.9;Tocantins
05/08/2024;Caderno;25;49.86;Rio Grande do Norte
05/08/2024;Caderno;22;155.14;Rio de Janeiro
05/08/2024;Caderno;53;136.59;Rio de Janeiro
05/08/2024;Borracha;59;123.93;Roraima
06/08/2024;Estojo;70;47.07;Roraima
06/08/2024;Lápis;19;40.72;Goiás
06/08/2024;Caderno;50;97.86;Pernambuco
06/08/2024;Borracha;50;88.37;Paraná
06/08/2024;Caderno;70;69.05;Alagoas
06/08/2024;Lápis;3;112.54;Tocantins
06/08/2024;Régua;100;133.45;Roraima
06/08/2024;Agenda;54;11.71;Rio de Janeiro
06/08/2024;Régua;42;180.11;Amapá
06/08/2024;Régua;52;88.07;São Paulo
07/08/2024;Caneta;84;152.54;Paraná
07/08/2024;Lápis;90;154.14;Piauí
07/08/2024;Marcador;38;9.88;Santa Catarina
07/08/2024;Estojo;37;51.72;Piauí
07/08/2024;Caneta;69;55.72;Pernambuco
07/08/2024;Régua;94;16.4;Mato Grosso
07/08/2024;Lápis;39;55.4;Rio Grande do Sul
07/08/2024;Borracha;49;32.1;Tocantins
07/08/2024;Régua;6;21.15;Ceará
07/08/2024;Borracha;50;70.06;Distrito Federal
08/08/2024;Lápis;15;185.47;Piauí
08/08/2024;Lápis;40;78.94;Amazonas
08/08/2024;Lápis;79;8.32;Paraíba
08/08/2024;Lápis;27;55.02;Distrito Federal
08/08/2024;Lápis;80;53.83;Amazonas
08/08/2024;Agenda;14;187.04;Paraíba
08/08/2024;Lápis;88;6.33;Rio Grande do Norte
09/08/2024;Borracha;43;145.73;Rio Grande do Norte
09/08/2024;Régua;79;14.64;Mato Grosso
09/08/2024;Estojo;61;27.22;São Paulo
09/08/2024;Lápis;6;87.12;Minas Gerais
09/08/2024;Borracha;72;186.12;São Paulo
09/08/2024;Marcador;54;93.34;São Paulo
09/08/2024;Lápis;4;19.72;Rio Grande do Sul
09/08/2024;Caneta;83;147.32;Paraná
10/08/2024;Caneta;30;93.49;Rio de Janeiro
10/08/2024;Marcador;71;185.65;Tocantins
10/08/2024;Caneta;84;199.01;Mato Grosso
10/08/2024;Agenda;91;21.88;Ceará
10/08/2024;Caneta;90;199.83;Rio Grande do Norte
10/08/2024;Estojo;76;169.9;Roraima
10/08/2024;Marcador;54;41.65;Amapá
10/08/2024;Lápis;12;60.54;Alagoas
10/08/2024;Caneta;32;31.36;Paraná
10/08/2024;Caderno;4;196.55;Roraima
11/08/2024;Estojo;50;44.25;Paraíba
11/08/2024;Caderno;62;127.79;Paraíba
11/08/2024;Caneta;77;87.2;Acre
11/08/2024;Régua;85;190.13;Rondônia
11/08/2024;Marcador;2;127.23;Rio Grande do Norte
12/08/2024;Borracha;53;20.32;Piauí
12/08/2024;Caderno;7;46.4;Santa Catarina
12/08/2024;Borracha;9;108.85;Paraíba
12/08/2024;Lápis;61;26.84;Amapá
12/08/2024;Régua;95;111.65;Goiás
13/08/2024;Agenda;57;166.42;Pernambuco
13/08/2024;Caneta;64;133.23;Paraíba
13/08/2024;Régua;18;117.8;Tocantins
13/08/2024;Régua;87;152;Amapá
13/08/2024;Caderno;88;83.56;Minas Gerais
13/08/2024;Marcador;80;35.85;Paraíba
14/08/2024;Régua;83;39.7;Rio de Janeiro
14/08/2024;Marcador;52;60.98;Tocantins
14/08/2024;Borracha;27;40.7;São Paulo
14/08/2024;Marcador;70;44.17;Distrito Federal
14/08/2024;Caneta;72;69.08;Paraíba
14/08/2024;Caderno;18;139.05;Rio Grande do Sul
14/08/2024;Borracha;61;39.23;Rio Grande do Sul
14/08/2024;Lápis;66;44.77;Tocantins
14/08/2024;Agenda;20;31.68;Piauí
14/08/2024;Estojo;10;8.29;Sergipe
15/08/2024;Marcador;1;108.45;Pará
15/08/2024;Lápis;75;55.91;Rio Grande do Norte
15/08/2024;Caderno;24;120.94;Tocantins
15/08/2024;Caneta;82;41.69;Alagoas
15/08/2024;Borracha;14;8.4;Mato Grosso do Sul
15/08/2024;Marcador;14;163.8;Sergipe
15/08/2024;Borracha;48;28.64;Piauí
16/08/2024;Régua;24;162.4;Rondônia
16/08/2024;Marcador;79;105.63;São Paulo
16/08/2024;Caneta;79;7.75;Santa Catarina
16/08/2024;Régua;27;178.34;Roraima
16/08/2024;Caneta;66;150.21;Maranhão
16/08/2024;Marcador;77;101.44;Santa Catarina
16/08/2024;Agenda;92;76.96;Bahia
16/08/2024;Agenda;46;60.43;Santa Catarina
17/08/2024;Caneta;44;58.43;Roraima
17/08/2024;Estojo;76;193.09;Bahia
17/08/2024;Lápis;94;158.39;Maranhão
17/08/2024;Agenda;96;103.27;Piauí
17/08/2024;Lápis;60;116.29;Bahia
17/08/2024;Estojo;81;154.21;Santa Catarina
17/08/2024;Estojo;12;147.96;Pará
17/08/2024;Borracha;16;153.72;Rio de Janeiro
18/08/2024;Régua;47;10.14;Rio Grande do Sul
18/08/2024;Caderno;59;74.64;Rio de Janeiro
18/08/2024;Borracha;49;131.26;Bahia
18/08/2024;Estojo;82;67.84;Paraíba
18/08/2024;Caderno;5;197.15;Rio Grande do Norte
18/08/2024;Régua;55;82.65;Amazonas
18/08/2024;Agenda;79;88.44;Pernambuco
19/08/2024;Régua;17;108.91;Mato Grosso do Sul
19/08/2024;Borracha;17;121.31;Acre
19/08/2024;Lápis;56;63.97;Mato Grosso do Sul
19/08/2024;Marcador;1;70.35;Mato Grosso
19/08/2024;Agenda;39;195.28;Mato Grosso
19/08/2024;Agenda;1;186.78;Espírito Santo
19/08/2024;Borracha;20;25.83;Sergipe
19/08/2024;Régua;5;34.57;Rio de Janeiro
19/08/2024;Estojo;36;173.22;Roraima
19/08/2024;Caneta;56;6.83;Maranhão
19/08/2024;Marcador;12;105.32;Amapá
19/08/2024;Agenda;36;127.69;Goiás
19/08/2024;Lápis;63;180.29;Pará
20/08/2024;Caneta;70;139.88;Sergipe
20/08/2024;Régua;23;38.42;Distrito Federal
20/08/2024;Lápis;37;121.36;São Paulo
20/08/2024;Caneta;19;97.81;Rondônia
20/08/2024;Lápis;57;149.06;Paraná
20/08/2024;Caderno;43;90.31;Rondônia
20/08/2024;Estojo;84;172.58;Tocantins
20/08/2024;Lápis;95;102.29;São Paulo
20/08/2024;Régua;15;121.63;Mato Grosso do Sul
21/08/2024;Marcador;88;191.16;Rio de Janeiro
21/08/2024;Caneta;19;166.15;Pernambuco
21/08/2024;Caderno;87;85.36;Distrito Federal
21/08/2024;Marcador;14;193.48;Maranhão
21/08/2024;Agenda;32;112.08;Rio de Janeiro
21/08/2024;Lápis;3;125.56;Alagoas
21/08/2024;Caderno;67;113.74;Espírito Santo
21/08/2024;Caderno;95;60.51;Bahia
22/08/2024;Borracha;87;6.44;Paraná
22/08/2024;Caneta;61;62.53;Amazonas
22/08/2024;Agenda;100;150.68;Goiás
22/08/2024;Borracha;21;98.84;Mato Grosso
22/08/2024;Estojo;15;151.46;Rondônia
22/08/2024;Caneta;77;39.77;Rondônia
22/08/2024;Régua;99;137.71;Maranhão
22/08/2024;Borracha;68;59.56;Sergipe
23/08/2024;Borracha;54;155.87;Amapá
23/08/2024;Caneta;78;97.63;Mato Grosso
23/08/2024;Régua;57;148.62;Santa Catarina
23/08/2024;Marcador;11;100.35;Tocantins
23/08/2024;Estojo;46;125.75;Espírito Santo
23/08/2024;Agenda;48;139.71;Espírito Santo
24/08/2024;Régua;3;98.86;Rio Grande do Norte
24/08/2024;Borracha;79;187.95;Acre
24/08/2024;Estojo;44;126.89;Amazonas
24/08/2024;Caneta;92;170.69;Santa Catarina
24/08/2024;Caderno;86;145.15;Rio Grande do Sul
24/08/2024;Lápis;50;45.53;Distrito Federal
24/08/2024;Lápis;1;100.06;Pernambuco
24/08/2024;Caderno;40;112.32;Roraima
24/08/2024;Régua;24;51.97;Santa Catarina
24/08/2024;Borracha;5;6.7;Ceará
24/08/2024;Caneta;96;161.66;Goiás
24/08/2024;Borracha;85;121.4;Santa Catarina
25/08/2024;Régua;49;171.17;Amazonas
25/08/2024;Régua;65;72.45;Mato Grosso
25/08/2024;Estojo;62;155.64;Sergipe
25/08/2024;Estojo;7;96.22;Paraná
25/08/2024;Lápis;82;141.17;Rondônia
25/08/2024;Lápis;71;139.34;Ceará
25/08/2024;Borracha;7;124.74;Piauí
25/08/2024;Caderno;93;147.7;Bahia
26/08/2024;Lápis;14;81.43;Acre
26/08/2024;Borracha;39;46.77;Distrito Federal
26/08/2024;Estojo;68;80.6;Bahia
26/08/2024;Caderno;32;62.07;Ceará
26/08/2024;Estojo;79;48.52;Ceará
27/08/2024;Caneta;35;195.37;Amapá
27/08/2024;Régua;20;186.36;Rio Grande do Norte
27/08/2024;Borracha;45;46.21;Alagoas
27/08/2024;Estojo;43;35.69;Mato Grosso
27/08/2024;Caneta;79;148.97;Pernambuco
27/08/2024;Caneta;1;162.65;Alagoas
27/08/2024;Estojo;27;109.44;Pará
27/08/2024;Marcador;82;155.06;Maranhão
27/08/2024;Estojo;72;92.06;Piauí
28/08/2024;Régua;65;168.03;Mato Grosso
28/08/2024;Lápis;7;97.47;Amazonas
28/08/2024;Lápis;27;52.95;Rio Grande do Sul
28/08/2024;Estojo;93;127.89;Rio Grande do Norte
28/08/2024;Régua;52;124.53;Ceará
28/08/2024;Caderno;47;9.41;Tocantins
28/08/2024;Caneta;71;176.87;Rondônia
28/08/2024;Régua;14;104.68;Sergipe
28/08/2024;Régua;94;91.8;Santa Catarina
28/08/2024;Agenda;58;46.83;Pará
28/08/2024;Borracha;94;144.78;São Paulo
28/08/2024;Régua;96;92.29;Tocantins
29/08/2024;Lápis;41;127.74;Rio Grande do Norte
29/08/2024;Lápis;33;123.98;Tocantins
29/08/2024;Caneta;65;108.42;Espírito Santo
29/08/2024;Estojo;13;13.52;Mato Grosso do Sul
29/08/2024;Estojo;40;149.17;Espírito Santo
29/08/2024;Agenda;44;88.83;Tocantins
29/08/2024;Caneta;47;150.31;Amazonas
29/08/2024;Lápis;16;64.99;Ceará
29/08/2024;Marcador;28;128.15;Rio Grande do Norte
29/08/2024;Estojo;93;30.41;Rio Grande do Norte
